년월일,연도,월,연월,지역,광역지자체,광역지자체코드,시군구,인원
23-Dec,2023,12,202312,서울시 도봉구,서울시,9,도봉구,634
23-Dec,2023,12,202312,서울시 동대문구,서울시,9,동대문구,442
23-Dec,2023,12,202312,서울시 동작구,서울시,9,동작구,130
23-Dec,2023,12,202312,서울시 마포구,서울시,9,마포구,175
23-Dec,2023,12,202312,서울시 서대문구,서울시,9,서대문구,166
23-Dec,2023,12,202312,서울시 서초구,서울시,9,서초구,98
23-Dec,2023,12,202312,서울시 성동구,서울시,9,성동구,217
23-Dec,2023,12,202312,서울시 성북구,서울시,9,성북구,252
23-Dec,2023,12,202312,서울시 송파구,서울시,9,송파구,400
23-Dec,2023,12,202312,서울시 양천구,서울시,9,양천구,683
23-Dec,2023,12,202312,서울시 영등포구,서울시,9,영등포구,959
23-Dec,2023,12,202312,서울시 용산구,서울시,9,용산구,163
23-Dec,2023,12,202312,서울시 은평구,서울시,9,은평구,284
23-Dec,2023,12,202312,서울시 종로구,서울시,9,종로구,2175
23-Dec,2023,12,202312,서울시 중구,서울시,9,중구,146
23-Dec,2023,12,202312,서울시 중랑구,서울시,9,중랑구,414
23-Dec,2023,12,202312,세종 세종시,세종,10,세종시,133
23-Dec,2023,12,202312,울산시 남구,울산시,11,남구,269
23-Dec,2023,12,202312,울산시 동구,울산시,11,동구,8
23-Dec,2023,12,202312,울산시 북구,울산시,11,북구,210
23-Dec,2023,12,202312,울산시 울주군,울산시,11,울주군,221
23-Dec,2023,12,202312,울산시 중구,울산시,11,중구,163
23-Dec,2023,12,202312,인천시 강화군,인천시,12,강화군,128
23-Dec,2023,12,202312,인천시 계양구,인천시,12,계양구,528
23-Dec,2023,12,202312,인천시 남동구,인천시,12,남동구,72
23-Dec,2023,12,202312,인천시 동구,인천시,12,동구,701
23-Dec,2023,12,202312,인천시 미추홀구,인천시,12,미추홀구,1029
23-Dec,2023,12,202312,인천시 부평구,인천시,12,부평구,778
23-Dec,2023,12,202312,인천시 서구,인천시,12,서구,16
23-Dec,2023,12,202312,인천시 연수구,인천시,12,연수구,31
23-Dec,2023,12,202312,전남 강진군,전남,13,강진군,104
23-Dec,2023,12,202312,전남 고흥군,전남,13,고흥군,151
23-Dec,2023,12,202312,전남 곡성군,전남,13,곡성군,37
23-Dec,2023,12,202312,전남 광양시,전남,13,광양시,188
23-Dec,2023,12,202312,전남 구례군,전남,13,구례군,76
23-Dec,2023,12,202312,전남 나주시,전남,13,나주시,260
23-Dec,2023,12,202312,전남 담양군,전남,13,담양군,72
23-Dec,2023,12,202312,전남 목포시,전남,13,목포시,683
23-Dec,2023,12,202312,전남 무안군,전남,13,무안군,180
23-Dec,2023,12,202312,전남 보성군,전남,13,보성군,94
23-Dec,2023,12,202312,전남 순천시,전남,13,순천시,874
23-Dec,2023,12,202312,전남 신안군,전남,13,신안군,29
23-Dec,2023,12,202312,전남 여수시,전남,13,여수시,389
23-Dec,2023,12,202312,전남 영광군,전남,13,영광군,164
23-Dec,2023,12,202312,전남 영암군,전남,13,영암군,61
23-Dec,2023,12,202312,전남 완도군,전남,13,완도군,84
23-Dec,2023,12,202312,전남 장성군,전남,13,장성군,39
23-Dec,2023,12,202312,전남 장흥군,전남,13,장흥군,93
23-Dec,2023,12,202312,전남 진도군,전남,13,진도군,49
23-Dec,2023,12,202312,전남 함평군,전남,13,함평군,38
23-Dec,2023,12,202312,전남 해남군,전남,13,해남군,94
23-Dec,2023,12,202312,전남 화순군,전남,13,화순군,102
23-Dec,2023,12,202312,전북 고창군,전북,14,고창군,92
23-Dec,2023,12,202312,전북 군산시,전북,14,군산시,719
23-Dec,2023,12,202312,전북 김제시,전북,14,김제시,152
23-Dec,2023,12,202312,전북 남원시,전북,14,남원시,141
23-Dec,2023,12,202312,전북 무주군,전북,14,무주군,26
23-Dec,2023,12,202312,전북 부안군,전북,14,부안군,91
23-Dec,2023,12,202312,전북 순창군,전북,14,순창군,27
23-Dec,2023,12,202312,전북 완주군,전북,14,완주군,87
23-Dec,2023,12,202312,전북 익산시,전북,14,익산시,585
23-Dec,2023,12,202312,전북 임실군,전북,14,임실군,22
23-Dec,2023,12,202312,전북 장수군,전북,14,장수군,20
23-Dec,2023,12,202312,전북 전주시,전북,14,전주시,1927
23-Dec,2023,12,202312,전북 정읍시,전북,14,정읍시,218
23-Dec,2023,12,202312,전북 진안군,전북,14,진안군,54
23-Dec,2023,12,202312,제주도 서귀포시,제주도,15,서귀포시,175
23-Dec,2023,12,202312,제주도 제주시,제주도,15,제주시,796
23-Dec,2023,12,202312,충남 계룡시,충남,16,계룡시,49
23-Dec,2023,12,202312,충남 공주시,충남,16,공주시,177
23-Dec,2023,12,202312,충남 금산군,충남,16,금산군,87
23-Dec,2023,12,202312,충남 논산시,충남,16,논산시,217
